"PLT_CN","LON_PUBLIC","LAT_PUBLIC","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_ID","COUNTYFIPS"
"40422109010690",-109.975387,41.776957,56,1,37,85016,"PID560103785016","56037"
"40422110010690",-109.803683,41.77724,56,1,37,83628,"PID560103783628","56037"
"40422111010690",-109.735488,41.772344,56,1,37,80250,"PID560103780250","56037"
"40422112010690",-109.677418,41.766605,56,1,37,89191,"PID560103789191","56037"
"40422113010690",-109.497988,41.769276,56,1,37,81913,"PID560103781913","56037"
"40422114010690",-109.429897,41.770081,56,1,37,80913,"PID560103780913","56037"
"40422115010690",-109.317528,41.765526,56,1,37,80997,"PID560103780997","56037"
"40422116010690",-109.255447,41.769348,56,1,37,83105,"PID560103783105","56037"
"40422117010690",-109.199085,41.765326,56,1,37,87784,"PID560103787784","56037"
"40422118010690",-109.012986,41.762354,56,1,37,81040,"PID560103781040","56037"
"40422119010690",-108.954182,41.758298,56,1,37,82474,"PID560103782474","56037"
"40422120010690",-108.883177,41.75831,56,1,37,80971,"PID560103780971","56037"
"40422121010690",-108.719555,41.757418,56,1,37,86164,"PID560103786164","56037"
"40422122010690",-108.657969,41.75134,56,1,37,88238,"PID560103788238","56037"
"40422123010690",-108.599299,41.754437,56,1,37,86467,"PID560103786467","56037"
"40422124010690",-108.350834,41.749189,56,1,37,84212,"PID560103784212","56037"
"40422125010690",-108.292278,41.750346,56,1,37,87325,"PID560103787325","56037"
"40422126010690",-108.242105,41.737742,56,1,37,87174,"PID560103787174","56037"
"40422127010690",-108.066688,41.736435,56,1,37,84809,"PID560103784809","56037"
"40422128010690",-107.95881,41.744706,56,1,37,87334,"PID560103787334","56037"
"40422129010690",-107.763222,41.744568,56,1,37,90198,"PID560103790198","56037"
"40422130010690",-107.695037,41.744804,56,1,37,87555,"PID560103787555","56037"
"40422131010690",-107.640325,41.748835,56,1,37,85135,"PID560103785135","56037"
"40422132010690",-107.589868,41.74657,56,1,37,86684,"PID560103786684","56037"
"40422133010690",-110.044306,41.729533,56,1,37,82780,"PID560103782780","56037"
"40422134010690",-109.990634,41.724085,56,1,37,82167,"PID560103782167","56037"
"40422135010690",-109.854097,41.72889,56,1,37,89445,"PID560103789445","56037"
"40422136010690",-109.799267,41.728481,56,1,37,82176,"PID560103782176","56037"
"40422137010690",-109.738615,41.727244,56,1,37,88267,"PID560103788267","56037"
"40422138010690",-109.680012,41.730376,56,1,37,82963,"PID560103782963","56037"
"40422139010690",-109.378022,41.717644,56,1,37,80444,"PID560103780444","56037"
"40422140010690",-109.200892,41.718794,56,1,37,83944,"PID560103783944","56037"
"40422141010690",-109.139671,41.718212,56,1,37,85308,"PID560103785308","56037"
"40422142010690",-108.843263,41.712937,56,1,37,89839,"PID560103789839","56037"
"40422143010690",-108.773979,41.712699,56,1,37,89543,"PID560103789543","56037"
"40422144010690",-108.715991,41.711637,56,1,37,83515,"PID560103783515","56037"
"40422145010690",-108.54256,41.704917,56,1,37,90452,"PID560103790452","56037"
"40422146010690",-108.482507,41.709472,56,1,37,89031,"PID560103789031","56037"
"40422147010690",-108.416807,41.704689,56,1,37,86697,"PID560103786697","56037"
"40422148010690",-108.23817,41.698573,56,1,37,81767,"PID560103781767","56037"
"40422149010690",-108.170847,41.699885,56,1,37,88833,"PID560103788833","56037"
"40422150010690",-108.121202,41.701199,56,1,37,86011,"PID560103786011","56037"
"40422151010690",-107.883685,41.693981,56,1,37,81367,"PID560103781367","56037"
"40422152010690",-107.824221,41.702689,56,1,37,82191,"PID560103782191","56037"
"40422153010690",-107.769376,41.699788,56,1,37,89669,"PID560103789669","56037"
"40422154010690",-109.983501,41.684473,56,1,37,81071,"PID560103781071","56037"
"40422155010690",-109.931475,41.688966,56,1,37,84082,"PID560103784082","56037"
"40422156010690",-109.863555,41.687909,56,1,37,81143,"PID560103781143","56037"
"40422157010690",-109.804969,41.683172,56,1,37,81843,"PID560103781843","56037"
"40422158010690",-109.672998,41.681231,56,1,37,82899,"PID560103782899","56037"
"40422159010690",-109.623421,41.68213,56,1,37,88227,"PID560103788227","56037"
"40422160010690",-109.548759,41.687516,56,1,37,83179,"PID560103783179","56037"
"40422161010690",-109.487027,41.675707,56,1,37,84085,"PID560103784085","56037"
"40422162010690",-109.374518,41.676499,56,1,37,85678,"PID560103785678","56037"
"40422163010690",-109.327303,41.682682,56,1,37,83268,"PID560103783268","56037"
"40422164010690",-109.25963,41.679501,56,1,37,82717,"PID560103782717","56037"
"40422165010690",-109.199299,41.67048,56,1,37,83399,"PID560103783399","56037"
"40422166010690",-109.080072,41.670048,56,1,37,84491,"PID560103784491","56037"
"40422167010690",-109.018105,41.672166,56,1,37,82836,"PID560103782836","56037"
"40422168010690",-108.903716,41.669884,56,1,37,87180,"PID560103787180","56037"
"40422169010690",-108.841107,41.671597,56,1,37,89296,"PID560103789296","56037"
"40422170010690",-108.773267,41.668913,56,1,37,89084,"PID560103789084","56037"
"40422171010690",-108.72926,41.667851,56,1,37,86845,"PID560103786845","56037"
"40422172010690",-108.594028,41.665912,56,1,37,84002,"PID560103784002","56037"
"40422173010690",-108.544375,41.661602,56,1,37,89802,"PID560103789802","56037"
"40422174010690",-108.482174,41.656986,56,1,37,84298,"PID560103784298","56037"
"40422175010690",-108.416602,41.655771,56,1,37,82548,"PID560103782548","56037"
"40422176010690",-108.232978,41.658184,56,1,37,86754,"PID560103786754","56037"
"40422177010690",-108.175364,41.663887,56,1,37,84902,"PID560103784902","56037"
"40422178010690",-108.119677,41.655753,56,1,37,82330,"PID560103782330","56037"
"40422179010690",-108.054919,41.650575,56,1,37,81726,"PID560103781726","56037"
"40422180010690",-107.94443,41.646837,56,1,37,80625,"PID560103780625","56037"
"40422181010690",-107.64639,41.661176,56,1,37,81056,"PID560103781056","56037"
"40422182010690",-107.596028,41.660507,56,1,37,80133,"PID560103780133","56037"
"40422183010690",-107.520643,41.660629,56,1,37,81881,"PID560103781881","56037"
"40422184010690",-109.981548,41.639087,56,1,37,90536,"PID560103790536","56037"
"40422185010690",-109.916212,41.640473,56,1,37,83614,"PID560103783614","56037"
"40422186010690",-109.873317,41.633502,56,1,37,89562,"PID560103789562","56037"
"40422187010690",-109.684479,41.639437,56,1,37,87004,"PID560103787004","56037"
"40422188010690",-109.614888,41.632232,56,1,37,88939,"PID560103788939","56037"
"40422189010690",-109.561756,41.637193,56,1,37,84838,"PID560103784838","56037"
"40422190010690",-109.323526,41.627861,56,1,37,81423,"PID560103781423","56037"
"40422191010690",-109.261297,41.628374,56,1,37,80232,"PID560103780232","56037"
"40422192010690",-109.201702,41.629703,56,1,37,82972,"PID560103782972","56037"
"40422193010690",-109.024092,41.630944,56,1,37,81339,"PID560103781339","56037"
"40422194010690",-108.965993,41.62749,56,1,37,90394,"PID560103790394","56037"
"40422195010690",-108.90139,41.620265,56,1,37,84139,"PID560103784139","56037"
"40422196010690",-108.721059,41.619522,56,1,37,86886,"PID560103786886","56037"
"40422197010690",-108.665131,41.616492,56,1,37,81596,"PID560103781596","56037"
"40422198010690",-108.594137,41.621884,56,1,37,85343,"PID560103785343","56037"
"40422199010690",-108.536467,41.616218,56,1,37,89188,"PID560103789188","56037"
"40422200010690",-108.41955,41.616652,56,1,37,82757,"PID560103782757","56037"
"40422201010690",-108.36569,41.616035,56,1,37,80657,"PID560103780657","56037"
"40422202010690",-108.30101,41.616397,56,1,37,84284,"PID560103784284","56037"
"40422203010690",-108.247235,41.609567,56,1,37,83366,"PID560103783366","56037"
"40422204010690",-108.10849,41.614088,56,1,37,87925,"PID560103787925","56037"
"40422205010690",-108.066031,41.609184,56,1,37,82687,"PID560103782687","56037"
"40422206010690",-107.996078,41.603861,56,1,37,88510,"PID560103788510","56037"
"40422207010690",-107.947156,41.607362,56,1,37,82226,"PID560103782226","56037"
"40422208010690",-110.043957,41.593051,56,1,37,81387,"PID560103781387","56037"
"40422209010690",-109.796432,41.594522,56,1,37,85057,"PID560103785057","56037"
"40422210010690",-109.735636,41.592296,56,1,37,88509,"PID560103788509","56037"
"40422211010690",-109.675465,41.5954,56,1,37,83181,"PID560103783181","56037"
"40422212010690",-109.56459,41.588021,56,1,37,84994,"PID560103784994","56037"
"40422213010690",-109.500961,41.593481,56,1,37,88105,"PID560103788105","56037"
"40422214010690",-109.440042,41.588188,56,1,37,83459,"PID560103783459","56037"
"40422215010690",-109.386049,41.58653,56,1,37,86773,"PID560103786773","56037"
"40422216010690",-109.212889,41.583437,56,1,37,81798,"PID560103781798","56037"
"40422217010690",-109.134384,41.583676,56,1,37,85817,"PID560103785817","56037"
"40422218010690",-109.080003,41.582049,56,1,37,81498,"PID560103781498","56037"
"40422219010690",-108.903815,41.582118,56,1,37,87123,"PID560103787123","56037"
"40422220010690",-108.776743,41.580405,56,1,37,83676,"PID560103783676","56037"
"40422221010690",-108.716138,41.580971,56,1,37,81330,"PID560103781330","56037"
"40422222010690",-108.544017,41.569899,56,1,37,87804,"PID560103787804","56037"
"40422223010690",-108.484682,41.569548,56,1,37,81648,"PID560103781648","56037"
"40422224010690",-108.428606,41.570314,56,1,37,90177,"PID560103790177","56037"
"40422225010690",-108.066477,41.563353,56,1,37,85239,"PID560103785239","56037"
"40422226010690",-108.00031,41.564292,56,1,37,81795,"PID560103781795","56037"
"40422227010690",-107.932695,41.556483,56,1,37,86923,"PID560103786923","56037"
"40422228010690",-110.041068,41.55037,56,1,37,89585,"PID560103789585","56037"
"40422229010690",-109.972266,41.541805,56,1,37,89643,"PID560103789643","56037"
"40422230010690",-109.859298,41.550463,56,1,37,90244,"PID560103790244","56037"
"40422231010690",-109.795355,41.548793,56,1,37,87954,"PID560103787954","56037"
"40422232010690",-109.740607,41.546125,56,1,37,84235,"PID560103784235","56037"
"40422233010690",-109.685214,41.541223,56,1,37,85162,"PID560103785162","56037"
"40422234010690",-109.568827,41.542265,56,1,37,80024,"PID560103780024","56037"
"40422235010690",-109.508647,41.546566,56,1,37,89429,"PID560103789429","56037"
"40422236010690",-109.377535,41.542524,56,1,37,89766,"PID560103789766","56037"
"40422237010690",-109.318741,41.539254,56,1,37,89576,"PID560103789576","56037"
"40422238010690",-109.199836,41.540567,56,1,37,84536,"PID560103784536","56037"
"40422239010690",-109.145965,41.539184,56,1,37,89498,"PID560103789498","56037"
"40422240010690",-109.07128,41.541123,56,1,37,86742,"PID560103786742","56037"
"40422241010690",-109.010526,41.530562,56,1,37,81372,"PID560103781372","56037"
"40422242010690",-108.895789,41.524391,56,1,37,80482,"PID560103780482","56037"
"40422243010690",-108.838921,41.531663,56,1,37,85282,"PID560103785282","56037"
"40422244010690",-108.782823,41.352826,56,1,37,80334,"PID560103780334","56037"
"40422245010690",-108.720515,41.531936,56,1,37,81211,"PID560103781211","56037"
"40422246010690",-108.601996,41.532706,56,1,37,89451,"PID560103789451","56037"
"40422247010690",-108.547825,41.525518,56,1,37,80844,"PID560103780844","56037"
"40422248010690",-108.481281,41.526338,56,1,37,80891,"PID560103780891","56037"
"40422249010690",-108.245418,41.521798,56,1,37,84573,"PID560103784573","56037"
"40422250010690",-108.188698,41.522895,56,1,37,81035,"PID560103781035","56037"
"40422251010690",-108.124893,41.517087,56,1,37,89227,"PID560103789227","56037"
"40422252010690",-107.938321,41.520602,56,1,37,83310,"PID560103783310","56037"
"40422253010690",-110.04291,41.506798,56,1,37,87472,"PID560103787472","56037"
"40422254010690",-109.979696,41.504593,56,1,37,90103,"PID560103790103","56037"
"40422255010690",-109.857918,41.503309,56,1,37,86366,"PID560103786366","56037"
"40422256010690",-109.808701,41.505285,56,1,37,88474,"PID560103788474","56037"
"40422257010690",-109.687842,41.501547,56,1,37,86772,"PID560103786772","56037"
"40422258010690",-109.620401,41.499663,56,1,37,83613,"PID560103783613","56037"
"40422259010690",-109.56265,41.502587,56,1,37,85860,"PID560103785860","56037"
"40422260010690",-109.506515,41.502288,56,1,37,83605,"PID560103783605","56037"
"40422261010690",-109.387988,41.493304,56,1,37,88777,"PID560103788777","56037"
"40422262010690",-109.319544,41.492689,56,1,37,88356,"PID560103788356","56037"
"40422263010690",-109.2595,41.498862,56,1,37,80982,"PID560103780982","56037"
"40422264010690",-109.205118,41.499303,56,1,37,81951,"PID560103781951","56037"
"40422265010690",-109.085918,41.493591,56,1,37,89105,"PID560103789105","56037"
"40422266010690",-109.027606,41.493557,56,1,37,87614,"PID560103787614","56037"
"40422267010690",-108.967499,41.489711,56,1,37,80271,"PID560103780271","56037"
"40422268010690",-108.897845,41.488678,56,1,37,89565,"PID560103789565","56037"
"40422269010690",-108.735787,41.483958,56,1,37,83789,"PID560103783789","56037"
"40422270010690",-108.664066,41.485519,56,1,37,83682,"PID560103783682","56037"
"40422271010690",-108.606149,41.485447,56,1,37,87086,"PID560103787086","56037"
"40422272010690",-108.549785,41.480364,56,1,37,87417,"PID560103787417","56037"
"40422273010690",-108.421823,41.48113,56,1,37,88896,"PID560103788896","56037"
"40422274010690",-108.368259,41.47784,56,1,37,81376,"PID560103781376","56037"
"40422275010690",-108.303316,41.472909,56,1,37,83586,"PID560103783586","56037"
"40422276010690",-108.24868,41.474734,56,1,37,84224,"PID560103784224","56037"
"40422277010690",-108.126267,41.47363,56,1,37,90513,"PID560103790513","56037"
"40422278010690",-108.06989,41.466709,56,1,37,89709,"PID560103789709","56037"
"40422279010690",-107.988799,41.474476,56,1,37,87927,"PID560103787927","56037"
"40422280010690",-109.987434,41.455752,56,1,37,87306,"PID560103787306","56037"
"40422281010690",-109.92612,41.454911,56,1,37,86656,"PID560103786656","56037"
"40422282010690",-109.686231,41.456519,56,1,37,89509,"PID560103789509","56037"
"40422283010690",-109.633968,41.447334,56,1,37,90302,"PID560103790302","56037"
"40422284010690",-109.56468,41.45645,56,1,37,84775,"PID560103784775","56037"
"40422285010690",-109.324181,41.455085,56,1,37,87247,"PID560103787247","56037"
"40422286010690",-109.268346,41.453832,56,1,37,86172,"PID560103786172","56037"
"40422287010690",-109.218183,41.443517,56,1,37,86200,"PID560103786200","56037"
"40422288010690",-109.0231,41.448134,56,1,37,82527,"PID560103782527","56037"
"40422289010690",-108.971785,41.44806,56,1,37,81965,"PID560103781965","56037"
"40422290010690",-108.915432,41.449033,56,1,37,87873,"PID560103787873","56037"
"40422291010690",-108.72297,41.443361,56,1,37,86314,"PID560103786314","56037"
"40422292010690",-108.667267,41.437201,56,1,37,85427,"PID560103785427","56037"
"40422293010690",-108.612997,41.43668,56,1,37,80740,"PID560103780740","56037"
"40422294010690",-108.426646,41.431557,56,1,37,89258,"PID560103789258","56037"
"40422295010690",-108.36673,41.43335,56,1,37,81359,"PID560103781359","56037"
"40422296010690",-108.311848,41.436034,56,1,37,81497,"PID560103781497","56037"
"40422297010690",-108.130669,41.428846,56,1,37,85220,"PID560103785220","56037"
"40422298010690",-108.067205,41.424436,56,1,37,90296,"PID560103790296","56037"
"40422299010690",-108.013618,41.426025,56,1,37,84066,"PID560103784066","56037"
"40422300010690",-107.930777,41.42557,56,1,37,88077,"PID560103788077","56037"
"40422301010690",-110.046525,41.411592,56,1,37,87832,"PID560103787832","56037"
"40422302010690",-109.982868,41.414185,56,1,37,89505,"PID560103789505","56037"
"40422303010690",-109.751041,41.411603,56,1,37,88210,"PID560103788210","56037"
"40422304010690",-109.681679,41.415511,56,1,37,84419,"PID560103784419","56037"
"40422305010690",-109.506121,41.409635,56,1,37,84668,"PID560103784668","56037"
"40422307010690",-109.382608,41.411803,56,1,37,90483,"PID560103790483","56037"
"40422308010690",-109.201757,41.403268,56,1,37,87605,"PID560103787605","56037"
"40422309010690",-109.150254,41.408211,56,1,37,89069,"PID560103789069","56037"
"40422310010690",-109.088496,41.400578,56,1,37,85748,"PID560103785748","56037"
"40422311010690",-108.912934,41.400344,56,1,37,80007,"PID560103780007","56037"
"40422312010690",-108.848973,41.403207,56,1,37,82622,"PID560103782622","56037"
"40422313010690",-108.728184,41.396398,56,1,37,87006,"PID560103787006","56037"
"40422314010690",-108.544108,41.39277,56,1,37,88191,"PID560103788191","56037"
"40422315010690",-108.49067,41.39287,56,1,37,90352,"PID560103790352","56037"
"40422316010690",-108.431078,41.393009,56,1,37,81662,"PID560103781662","56037"
"40422317010690",-108.249045,41.387048,56,1,37,81719,"PID560103781719","56037"
"40422318010690",-108.178202,41.384724,56,1,37,84844,"PID560103784844","56037"
"40422319010690",-108.13126,41.385323,56,1,37,89082,"PID560103789082","56037"
"40422320010690",-107.923338,41.391164,56,1,37,82672,"PID560103782672","56037"
"40422321010690",-110.038676,41.368434,56,1,37,88594,"PID560103788594","56037"
"40422322010690",-109.86373,41.366392,56,1,37,88346,"PID560103788346","56037"
"40422323010690",-109.816065,41.369591,56,1,37,84653,"PID560103784653","56037"
"40422324010690",-109.744595,41.365338,56,1,37,82269,"PID560103782269","56037"
"40422325010690",-109.686551,41.363732,56,1,37,80078,"PID560103780078","56037"
"40422326010690",-109.56414,41.365642,56,1,37,82070,"PID560103782070","56037"
"40422327010690",-109.508132,41.364496,56,1,37,82153,"PID560103782153","56037"
"40422328010690",-109.444268,41.364723,56,1,37,85991,"PID560103785991","56037"
"40422329010690",-109.388231,41.357516,56,1,37,89740,"PID560103789740","56037"
"40422330010690",-109.197434,41.354334,56,1,37,82301,"PID560103782301","56037"
"40422331010690",-109.154107,41.360361,56,1,37,88273,"PID560103788273","56037"
"40422332010690",-109.093975,41.360934,56,1,37,81273,"PID560103781273","56037"
"40422333010690",-109.030465,41.351786,56,1,37,90234,"PID560103790234","56037"
"40422334010690",-108.906604,41.356856,56,1,37,87536,"PID560103787536","56037"
"40422335010690",-108.854811,41.358269,56,1,37,86182,"PID560103786182","56037"
"40422336010690",-108.785667,41.535301,56,1,37,86532,"PID560103786532","56037"
"40422337010690",-108.728847,41.353184,56,1,37,89849,"PID560103789849","56037"
"40422338010690",-108.609127,41.34429,56,1,37,87039,"PID560103787039","56037"
"40422339010690",-108.554919,41.344726,56,1,37,87033,"PID560103787033","56037"
"40422340010690",-108.493981,41.344922,56,1,37,86221,"PID560103786221","56037"
"40422341010690",-108.428876,41.346409,56,1,37,83161,"PID560103783161","56037"
"40422342010690",-108.309612,41.340757,56,1,37,89858,"PID560103789858","56037"
"40422343010690",-108.248289,41.338589,56,1,37,87272,"PID560103787272","56037"
"40422344010690",-108.136227,41.339335,56,1,37,90537,"PID560103790537","56037"
"40422345010690",-108.083046,41.326906,56,1,37,88255,"PID560103788255","56037"
"40422346010690",-107.9841,41.33513,56,1,37,81549,"PID560103781549","56037"
"40422347010690",-107.923839,41.33724,56,1,37,85899,"PID560103785899","56037"
"40422348010690",-109.99013,41.328545,56,1,37,86517,"PID560103786517","56037"
"40422349010690",-109.924324,41.323366,56,1,37,82718,"PID560103782718","56037"
"40422350010690",-109.867728,41.3268,56,1,37,87839,"PID560103787839","56037"
"40422351010690",-109.681999,41.322942,56,1,37,89226,"PID560103789226","56037"
"40422352010690",-109.625842,41.323322,56,1,37,83419,"PID560103783419","56037"
"40422353010690",-109.567762,41.31909,56,1,37,88494,"PID560103788494","56037"
"40422355010690",-109.390271,41.315643,56,1,37,90084,"PID560103790084","56037"
"40422356010690",-109.329006,41.31979,56,1,37,80564,"PID560103780564","56037"
"40422357010690",-109.267116,41.318953,56,1,37,85424,"PID560103785424","56037"
"40422358010690",-109.205232,41.317249,56,1,37,82253,"PID560103782253","56037"
"40422359010690",-109.093704,41.313521,56,1,37,82405,"PID560103782405","56037"
"40422360010690",-109.023947,41.309112,56,1,37,88037,"PID560103788037","56037"
"40422361010690",-108.965337,41.310734,56,1,37,82809,"PID560103782809","56037"
"40422362010690",-108.913436,41.311224,56,1,37,86180,"PID560103786180","56037"
"40422363010690",-108.787039,41.30314,56,1,37,81552,"PID560103781552","56037"
"40422364010690",-108.67498,41.308442,56,1,37,88506,"PID560103788506","56037"
"40422365010690",-108.608402,41.301128,56,1,37,89950,"PID560103789950","56037"
"40422366010690",-108.563369,41.295891,56,1,37,87161,"PID560103787161","56037"
"40422367010690",-108.432372,41.297503,56,1,37,85969,"PID560103785969","56037"
"40422368010690",-108.366647,41.294624,56,1,37,80264,"PID560103780264","56037"
"40422369010690",-108.317756,41.298481,56,1,37,87508,"PID560103787508","56037"
"40422370010690",-108.260558,41.299456,56,1,37,86041,"PID560103786041","56037"
"40422371010690",-108.141071,41.296732,56,1,37,89011,"PID560103789011","56037"
"40422372010690",-108.078319,41.28964,56,1,37,86254,"PID560103786254","56037"
"40422373010690",-108.013337,41.28562,56,1,37,81443,"PID560103781443","56037"
"40422374010690",-107.924818,41.290639,56,1,37,88828,"PID560103788828","56037"
"40422375010690",-110.040046,41.278975,56,1,37,87355,"PID560103787355","56037"
"40422376010690",-109.863324,41.281579,56,1,37,87087,"PID560103787087","56037"
"40422377010690",-109.746919,41.275797,56,1,37,83811,"PID560103783811","56037"
"40422378010690",-109.692661,41.276515,56,1,37,80043,"PID560103780043","56037"
"40422379010690",-109.521673,41.274274,56,1,37,85644,"PID560103785644","56037"
"40422380010690",-109.447171,41.272713,56,1,37,83559,"PID560103783559","56037"
"40422381010690",-109.393403,41.270918,56,1,37,89202,"PID560103789202","56037"
"40422382010690",-109.223498,41.271421,56,1,37,87260,"PID560103787260","56037"
"40422383010690",-109.037363,41.256492,56,1,37,85912,"PID560103785912","56037"
"40422384010690",-108.965596,41.263163,56,1,37,88861,"PID560103788861","56037"
"40422385010690",-108.915083,41.263219,56,1,37,80591,"PID560103780591","56037"
"40422386010690",-108.725874,41.260354,56,1,37,83688,"PID560103783688","56037"
"40422387010690",-108.669248,41.260881,56,1,37,90385,"PID560103790385","56037"
"40422388010690",-108.61682,41.261349,56,1,37,80970,"PID560103780970","56037"
"40422389010690",-108.432776,41.255873,56,1,37,81925,"PID560103781925","56037"
"40422390010690",-108.370154,41.256868,56,1,37,86823,"PID560103786823","56037"
"40422391010690",-108.305302,41.243179,56,1,37,87802,"PID560103787802","56037"
"40422392010690",-108.070086,41.246803,56,1,37,83536,"PID560103783536","56037"
"40422393010690",-108.019573,41.241502,56,1,37,87521,"PID560103787521","56037"
"40422394010690",-107.982292,41.242788,56,1,37,81938,"PID560103781938","56037"
"40422395010690",-110.040214,41.233335,56,1,37,84655,"PID560103784655","56037"
"40422396010690",-109.993085,41.235358,56,1,37,83211,"PID560103783211","56037"
"40422397010690",-109.868375,41.228687,56,1,37,90191,"PID560103790191","56037"
"40422398010690",-109.809318,41.234459,56,1,37,86462,"PID560103786462","56037"
"40422399010690",-109.748185,41.232222,56,1,37,87289,"PID560103787289","56037"
"40422400010690",-109.6925,41.228591,56,1,37,88261,"PID560103788261","56037"
"40422401010690",-109.564167,41.232592,56,1,37,80669,"PID560103780669","56037"
"40422402010690",-109.515167,41.226562,56,1,37,81779,"PID560103781779","56037"
"40422404010690",-109.388371,41.227092,56,1,37,80341,"PID560103780341","56037"
"40422405010690",-109.154541,41.226076,56,1,37,88205,"PID560103788205","56037"
"40422406010690",-109.090794,41.21793,56,1,37,86950,"PID560103786950","56037"
"40422407010690",-108.919627,41.219434,56,1,37,88508,"PID560103788508","56037"
"40422408010690",-108.550185,41.215014,56,1,37,84558,"PID560103784558","56037"
"40422409010690",-108.492457,41.208561,56,1,37,85363,"PID560103785363","56037"
"40422410010690",-108.436129,41.209772,56,1,37,86720,"PID560103786720","56037"
"40422411010690",-108.260761,41.205807,56,1,37,89198,"PID560103789198","56037"
"40422412010690",-108.19778,41.205338,56,1,37,90379,"PID560103790379","56037"
"40422413010690",-108.136847,41.202904,56,1,37,87846,"PID560103787846","56037"
"40422414010690",-107.918207,41.191031,56,1,37,82029,"PID560103782029","56037"
"40422415010690",-110.047517,41.184708,56,1,37,86052,"PID560103786052","56037"
"40422416010690",-109.99129,41.189485,56,1,37,88825,"PID560103788825","56037"
"40422417010690",-109.930799,41.188984,56,1,37,88765,"PID560103788765","56037"
"40422418010690",-109.868698,41.183497,56,1,37,82430,"PID560103782430","56037"
"40422419010690",-109.689778,41.186681,56,1,37,88703,"PID560103788703","56037"
"40422420010690",-109.630826,41.180162,56,1,37,81053,"PID560103781053","56037"
"40422423010690",-109.388765,41.178961,56,1,37,84889,"PID560103784889","56037"
"40422424010690",-109.330622,41.177242,56,1,37,88276,"PID560103788276","56037"
"40422425010690",-109.278715,41.181324,56,1,37,86114,"PID560103786114","56037"
"40422426010690",-109.212195,41.182742,56,1,37,87692,"PID560103787692","56037"
"40422427010690",-109.097368,41.175434,56,1,37,85788,"PID560103785788","56037"
"40422428010690",-109.033096,41.179061,56,1,37,83291,"PID560103783291","56037"
"40422429010690",-108.986766,41.183672,56,1,37,84736,"PID560103784736","56037"
"40422431010690",-108.857832,41.174213,56,1,37,89453,"PID560103789453","56037"
"40422432010690",-108.792246,41.168999,56,1,37,87079,"PID560103787079","56037"
"40422433010690",-108.733998,41.172837,56,1,37,88094,"PID560103788094","56037"
"40422434010690",-108.623333,41.171356,56,1,37,83781,"PID560103783781","56037"
"40422435010690",-108.555774,41.165771,56,1,37,82285,"PID560103782285","56037"
"40422436010690",-108.496059,41.170399,56,1,37,80534,"PID560103780534","56037"
"40422437010690",-108.441288,41.161938,56,1,37,80786,"PID560103780786","56037"
"40422438010690",-108.317609,41.161333,56,1,37,84635,"PID560103784635","56037"
"40422439010690",-108.262788,41.17063,56,1,37,82098,"PID560103782098","56037"
"40422440010690",-108.195627,41.157566,56,1,37,82759,"PID560103782759","56037"
"40422441010690",-108.088753,41.148904,56,1,37,89195,"PID560103789195","56037"
"40422442010690",-107.989786,41.159498,56,1,37,84248,"PID560103784248","56037"
"40422443010690",-107.923491,41.155217,56,1,37,86391,"PID560103786391","56037"
"40422444010690",-109.989214,41.143054,56,1,37,88605,"PID560103788605","56037"
"40422445010690",-109.923923,41.142267,56,1,37,88794,"PID560103788794","56037"
"40422446010690",-109.866691,41.140566,56,1,37,85360,"PID560103785360","56037"
"40422447010690",-109.694882,41.142941,56,1,37,86107,"PID560103786107","56037"
"40422448010690",-109.626301,41.138317,56,1,37,83173,"PID560103783173","56037"
"40422450010690",-109.39276,41.136651,56,1,37,88713,"PID560103788713","56037"
"40422451010690",-109.337635,41.137562,56,1,37,89281,"PID560103789281","56037"
"40422452010690",-109.273636,41.137327,56,1,37,85131,"PID560103785131","56037"
"40422453010690",-109.039228,41.132684,56,1,37,83217,"PID560103783217","56037"
"40422454010690",-108.978679,41.134509,56,1,37,82617,"PID560103782617","56037"
"40422455010690",-108.912334,41.134067,56,1,37,87010,"PID560103787010","56037"
"40422456010690",-108.740206,41.126032,56,1,37,81535,"PID560103781535","56037"
"40422457010690",-108.674612,41.122621,56,1,37,82021,"PID560103782021","56037"
"40422458010690",-108.618205,41.124674,56,1,37,89352,"PID560103789352","56037"
"40422459010690",-108.437761,41.121147,56,1,37,85737,"PID560103785737","56037"
"40422460010690",-108.374176,41.11887,56,1,37,85975,"PID560103785975","56037"
"40422461010690",-108.322179,41.120761,56,1,37,88461,"PID560103788461","56037"
"40422462010690",-108.25874,41.114044,56,1,37,84241,"PID560103784241","56037"
"40422463010690",-108.143621,41.115702,56,1,37,83900,"PID560103783900","56037"
"40422464010690",-108.086083,41.114544,56,1,37,86618,"PID560103786618","56037"
"40422465010690",-108.014824,41.101601,56,1,37,81486,"PID560103781486","56037"
"40422466010690",-107.98162,41.114305,56,1,37,90248,"PID560103790248","56037"
"40422467010690",-110.045042,41.097582,56,1,37,84952,"PID560103784952","56037"
"40422468010690",-109.870117,41.095431,56,1,37,89517,"PID560103789517","56037"
"40422469010690",-109.805398,41.092681,56,1,37,88194,"PID560103788194","56037"
"40422470010690",-109.694869,41.100519,56,1,37,82440,"PID560103782440","56037"
"40422472010690",-109.515221,41.093973,56,1,37,89980,"PID560103789980","56037"
"40422473010690",-109.459451,41.09708,56,1,37,87493,"PID560103787493","56037"
